ΗΜΕΡΟΜΗΝΙΑ ΥΠΟΒΟΛΗΣ ΑΙΤΗΣΗΣ,AΡΙΘΜΟΣ ΜΗΤΡΩΟΥ ΑΔΕΙΩΝ,ΗΜΕΡΟΜΗΝΙΑ ΕΚΔ. ΑΔ.ΠΑΡΑΓΩΓΗΣ,ΗΜΕΡΟΜΗΝΙΑ ΛΗΞΗΣ ΑΔ.ΠΑΡΑΓΩΓΗΣ,ΠΕΡΙΦΕΡΕΙΑ,ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ,ΔΗΜΟΣ,ΜΕΓΙΣΤΗ ΙΣΧΥΣ (MW),ΤΕΧΝΟΛΟΓΙΑ,ΜΗΝΑΣ ΕΚΔ. ΑΔ.ΠΑΡΑΓΩΓΗΣ,ΕΒΔΟΜΑΔΑ ΕΚΔ. ΑΔ.ΠΑΡΑΓΩΓΗΣ,ΔΙΑΣΤΗΜΑ ΕΓΚΡΙΣΗΣ ΣΕ ΜΗΝΕΣ,ΔΙΑΣΤΗΜΑ ΕΓΚΡΙΣΗΣ ΣΕ ΕΒΔΟΜΑΔΕΣ,ΔΙΑΡΚΕΙΑ ΑΔΕΙΑΣ ΣΕ ΜΗΝΕΣ,ΔΙΑΡΚΕΙΑ ΑΔΕΙΑΣ ΣΕ ΕΒΔΟΜΑΔΕΣ
2007-04-05 00:00:00,ΑΔ-01284,2009-08-31 00:00:00,2034-08-31 00:00:00,ΣΤΕΡΕΑΣ ΕΛΛΑΔΟΣ,ΒΟΙΩΤΙΑΣ,ΘΗΒΑΙΩΝ,3.994,ΦΩΤΟΒΟΛΤΑΪΚΑ,2009-08,2009-35,28,125,299,1304
2006-06-13 00:00:00,ΑΔ-01314,2009-09-03 00:00:00,2034-09-03 00:00:00,ΣΤΕΡΕΑΣ ΕΛΛΑΔΟΣ,ΒΟΙΩΤΙΑΣ,ΘΗΒΑΙΩΝ,6.6,ΑΙΟΛΙΚΑ ,2009-09,2009-35,38,168,299,1304
2007-04-10 00:00:00,ΑΔ-01289,2009-09-04 00:00:00,2034-09-04 00:00:00,ΔΥΤΙΚΗΣ ΕΛΛΑΔΟΣ,ΗΛΕΙΑΣ,ΠΥΡΓΟΥ,5.39,ΦΩΤΟΒΟΛΤΑΪΚΑ,2009-09,2009-35,28,125,299,1304
2006-06-09 00:00:00,ΑΔ-01313,2009-09-10 00:00:00,2034-09-10 00:00:00,ΣΤΕΡΕΑΣ ΕΛΛΑΔΟΣ,ΒΟΙΩΤΙΑΣ,ΛΕΒΑΔΕΩΝ,3.4,ΑΙΟΛΙΚΑ ,2009-09,2009-36,39,169,299,1304
2007-04-10 00:00:00,ΑΔ-01294,2009-09-11 00:00:00,2034-09-11 00:00:00,ΠΕΛΟΠΟΝΝΗΣΟΥ,ΛΑΚΩΝΙΑΣ,ΣΠΑΡΤΗΣ,1.999,ΦΩΤΟΒΟΛΤΑΪΚΑ,2009-09,2009-36,29,126,299,1304
2007-03-16 00:00:00,ΑΔ-01296,2009-09-11 00:00:00,2034-09-11 00:00:00,ΠΕΛΟΠΟΝΝΗΣΟΥ,ΑΡΚΑΔΙΑΣ,ΝΟΤΙΑΣ ΚΥΝΟΥΡΙΑΣ,1.66,ΦΩΤΟΒΟΛΤΑΪΚΑ,2009-09,2009-36,29,130,299,1304
2007-06-11 00:00:00,ΑΔ-01293,2009-09-11 00:00:00,2034-09-11 00:00:00,ΠΕΛΟΠΟΝΝΗΣΟΥ,ΜΕΣΣΗΝΙΑΣ,ΟΙΧΑΛΙΑΣ,1.9712,ΦΩΤΟΒΟΛΤΑΪΚΑ,2009-09,2009-36,27,117,299,1304
2006-06-29 00:00:00,ΑΔ-01295,2009-09-14 00:00:00,2034-09-14 00:00:00,ΔΥΤΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΚΑΣΤΟΡΙΑΣ,ΚΑΣΤΟΡΙΑΣ,13.2,ΑΙΟΛΙΚΑ ,2009-09,2009-37,38,167,299,1304
2007-03-21 00:00:00,ΑΔ-01312,2009-09-17 00:00:00,2034-09-17 00:00:00,ΠΕΛΟΠΟΝΝΗΣΟΥ,ΛΑΚΩΝΙΑΣ,ΕΥΡΩΤΑ,1.99,ΦΩΤΟΒΟΛΤΑΪΚΑ,2009-09,2009-37,29,130,299,1304
2007-06-07 00:00:00,ΑΔ-01297,2009-09-24 00:00:00,2034-09-24 00:00:00,ΑΤΤΙΚΗΣ,ΑΤΤΙΚΗΣ,ΜΑΡΚΟΠΟΥΛΟΥ ΜΕΣΟΓΑΙΑΣ,8.05,ΦΩΤΟΒΟΛΤΑΪΚΑ,2009-09,2009-38,27,120,299,1304
2006-12-28 00:00:00,ΑΔ-01300,2009-09-30 00:00:00,2034-09-30 00:00:00,ΔΥΤΙΚΗΣ ΕΛΛΑΔΟΣ,ΑΧΑΙΑΣ,ΚΑΛΑΒΡΥΤΩΝ,1.95,ΦΩΤΟΒΟΛΤΑΪΚΑ,2009-09,2009-39,33,143,299,1304
2007-04-03 00:00:00,ΑΔ-01299,2009-09-30 00:00:00,2034-09-30 00:00:00,ΘΕΣΣΑΛΙΑΣ,ΛΑΡΙΣΑΣ,ΦΑΡΣΑΛΩΝ,4.996,ΦΩΤΟΒΟΛΤΑΪΚΑ,2009-09,2009-39,29,130,299,1304
2007-04-05 00:00:00,ΑΔ-01311,2009-10-02 00:00:00,2034-10-02 00:00:00,ΔΥΤΙΚΗΣ ΕΛΛΑΔΟΣ,ΗΛΕΙΑΣ,ΠΗΝΕΙΟΥ,4.9,ΦΩΤΟΒΟΛΤΑΪΚΑ,2009-10,2009-39,29,130,299,1304
2007-06-11 00:00:00,ΑΔ-01306,2009-10-02 00:00:00,2034-10-02 00:00:00,ΑΝΑΤΟΛΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ ΚΑΙ ΘΡΑΚΗΣ,ΕΒΡΟΥ,ΑΛΕΞΑΝΔΡΟΥΠΟΛΗΣ,3.7884,ΦΩΤΟΒΟΛΤΑΪΚΑ,2009-10,2009-39,27,120,299,1304
2008-02-07 00:00:00,ΑΔ-01315,2009-10-02 00:00:00,2034-10-02 00:00:00,ΣΤΕΡΕΑΣ ΕΛΛΑΔΟΣ,ΒΟΙΩΤΙΑΣ,ΔΙΣΤΟΜΟΥ - ΑΡΑΧΟΒΑΣ - ΑΝΤΙΚΥΡΑΣ,3.0,ΑΙΟΛΙΚΑ ,2009-10,2009-39,19,86,299,1304
2007-06-11 00:00:00,ΑΔ-01371,2009-12-15 00:00:00,2034-12-15 00:00:00,ΠΕΛΟΠΟΝΝΗΣΟΥ,ΛΑΚΩΝΙΑΣ,ΣΠΑΡΤΗΣ,1.482,ΦΩΤΟΒΟΛΤΑΪΚΑ,2009-12,2009-50,30,131,299,1304
2007-02-28 00:00:00,ΑΔ-01358,2009-12-15 00:00:00,2034-12-15 00:00:00,ΗΠΕΙΡΟΥ,ΑΡΤΑΣ,ΑΡΤΑΙΩΝ,5.5,ΦΩΤΟΒΟΛΤΑΪΚΑ,2009-12,2009-50,33,145,299,1304
2007-06-07 00:00:00,ΑΔ-01363,2009-12-15 00:00:00,2034-12-15 00:00:00,ΘΕΣΣΑΛΙΑΣ,ΜΑΓΝΗΣΙΑΣ,ΒΟΛΟΥ,1.947,ΦΩΤΟΒΟΛΤΑΪΚΑ,2009-12,2009-50,30,131,299,1304
2007-06-04 00:00:00,ΑΔ-01364,2009-12-15 00:00:00,2034-12-15 00:00:00,ΘΕΣΣΑΛΙΑΣ,ΜΑΓΝΗΣΙΑΣ,ΒΟΛΟΥ,2.499,ΦΩΤΟΒΟΛΤΑΪΚΑ,2009-12,2009-50,30,132,299,1304
2008-10-09 00:00:00,ΑΔ-01366,2009-12-15 00:00:00,2034-12-15 00:00:00,ΗΠΕΙΡΟΥ,ΑΡΤΑΣ,ΑΡΤΑΙΩΝ - ΝΙΚΟΛΑΟΥ ΣΚΟΥΦΑ,0.66,ΜΥΗΕ,2009-12,2009-50,14,61,299,1304
2007-04-04 00:00:00,ΑΔ-01368,2009-12-15 00:00:00,2034-12-15 00:00:00,ΣΤΕΡΕΑΣ ΕΛΛΑΔΟΣ,ΒΟΙΩΤΙΑΣ,ΘΗΒΑΙΩΝ,7.5,ΦΩΤΟΒΟΛΤΑΪΚΑ,2009-12,2009-50,32,140,299,1304
2007-06-11 00:00:00,ΑΔ-01370,2009-12-15 00:00:00,2034-12-15 00:00:00,ΗΠΕΙΡΟΥ,ΘΕΣΠΡΩΤΙΑΣ,ΣΟΥΛΙΟΥ,1.99,ΦΩΤΟΒΟΛΤΑΪΚΑ,2009-12,2009-50,30,131,299,1304
2007-06-11 00:00:00,ΑΔ-01373,2009-12-15 00:00:00,2034-12-15 00:00:00,ΑΝΑΤΟΛΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ ΚΑΙ ΘΡΑΚΗΣ,ΔΡΑΜΑΣ,ΔΡΑΜΑΣ,1.411,ΦΩΤΟΒΟΛΤΑΪΚΑ,2009-12,2009-50,30,131,299,1304
2007-04-10 00:00:00,ΑΔ-01355,2009-12-15 00:00:00,2034-12-15 00:00:00,ΠΕΛΟΠΟΝΝΗΣΟΥ,ΑΡΓΟΛΙΔΑΣ,ΕΡΜΟΝΙΙΔΑΣ,6.5,ΦΩΤΟΒΟΛΤΑΪΚΑ,2009-12,2009-50,32,140,299,1304
2007-06-11 00:00:00,ΑΔ-01379,2009-12-15 00:00:00,2034-12-15 00:00:00,ΠΕΛΟΠΟΝΝΗΣΟΥ,ΑΡΓΟΛΙΔΑΣ,ΑΡΓΟΥΣ-ΜΥΚΗΝΩΝ,1.995,ΦΩΤΟΒΟΛΤΑΪΚΑ,2009-12,2009-50,30,131,299,1304
2007-06-11 00:00:00,ΑΔ-01380,2009-12-15 00:00:00,2034-12-15 00:00:00,ΠΕΛΟΠΟΝΝΗΣΟΥ,ΑΡΓΟΛΙΔΑΣ,ΑΡΓΟΥΣ-ΜΥΚΗΝΩΝ,1.995,ΦΩΤΟΒΟΛΤΑΪΚΑ,2009-12,2009-50,30,131,299,1304
2007-04-05 00:00:00,ΑΔ-01384,2009-12-15 00:00:00,2034-12-15 00:00:00,ΔΥΤΙΚΗΣ ΕΛΛΑΔΟΣ,ΑΧΑΙΑΣ,ΔΥΤΙΚΗΣ ΑΧΑΙΑΣ,4.802,ΦΩΤΟΒΟΛΤΑΪΚΑ,2009-12,2009-50,32,140,299,1304
2007-03-29 00:00:00,ΑΔ-01385,2009-12-15 00:00:00,2034-12-15 00:00:00,ΠΕΛΟΠΟΝΝΗΣΟΥ,ΛΑΚΩΝΙΑΣ,ΕΥΡΩΤΑ,1.99,ΦΩΤΟΒΟΛΤΑΪΚΑ,2009-12,2009-50,32,141,299,1304
2007-06-11 00:00:00,ΑΔ-01387,2009-12-15 00:00:00,2034-12-15 00:00:00,ΑΝΑΤΟΛΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ ΚΑΙ ΘΡΑΚΗΣ,ΞΑΝΘΗΣ,ΑΒΔΗΡΩΝ,5.016,ΦΩΤΟΒΟΛΤΑΪΚΑ,2009-12,2009-50,30,131,299,1304
2008-12-04 00:00:00,ΑΔ-01393,2009-12-15 00:00:00,2034-12-15 00:00:00,ΣΤΕΡΕΑΣ ΕΛΛΑΔΟΣ,ΒΟΙΩΤΙΑΣ,ΘΗΒΑΙΩΝ,33.0,ΑΙΟΛΙΚΑ,2009-12,2009-50,12,53,299,1304
2007-06-06 00:00:00,ΑΔ-01395,2009-12-15 00:00:00,2034-12-15 00:00:00,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΚΙΛΚΙΣ,ΠΑΙΟΝΙΑΣ,1.99,ΦΩΤΟΒΟΛΤΑΪΚΑ,2009-12,2009-50,30,131,299,1304
2007-06-11 00:00:00,ΑΔ-01399,2009-12-15 00:00:00,2034-12-15 00:00:00,ΠΕΛΟΠΟΝΝΗΣΟΥ,ΛΑΚΩΝΙΑΣ,ΕΥΡΩΤΑ,2.199,ΦΩΤΟΒΟΛΤΑΪΚΑ,2009-12,2009-50,30,131,299,1304
2007-06-08 00:00:00,ΑΔ-01378,2009-12-15 00:00:00,2034-12-15 00:00:00,ΠΕΛΟΠΟΝΝΗΣΟΥ,ΑΡΚΑΔΙΑΣ,ΝΟΤΙΑΣ ΚΥΝΟΥΡΙΑΣ,1.638,ΦΩΤΟΒΟΛΤΑΪΚΑ,2009-12,2009-50,30,131,299,1304
2007-06-01 00:00:00,ΑΔ-01353,2009-12-15 00:00:00,2034-12-15 00:00:00,ΣΤΕΡΕΑΣ ΕΛΛΑΔΟΣ,ΒΟΙΩΤΙΑΣ,ΘΗΒΑΙΩΝ,1.799,ΦΩΤΟΒΟΛΤΑΪΚΑ,2009-12,2009-50,30,132,299,1304
2007-06-08 00:00:00,ΑΔ-01390,2009-12-15 00:00:00,2034-12-15 00:00:00,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΘΕΣ/ΝΙΚΗΣ,ΔΕΛΤΑ,1.9026,ΦΩΤΟΒΟΛΤΑΪΚΑ,2009-12,2009-50,30,131,299,1304
2007-06-11 00:00:00,ΑΔ-01350,2009-12-15 00:00:00,2034-12-15 00:00:00,ΔΥΤΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΚΑΣΤΟΡΙΑΣ,ΝΕΣΤΟΡΙΟΥ,2.02,ΜΥΗΕ,2009-12,2009-50,30,131,299,1304
2007-06-08 00:00:00,ΑΔ-01320,2009-12-15 00:00:00,2034-12-15 00:00:00,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΗΜΑΘΙΑΣ,ΝΑΟΥΣΑΣ,1.568,ΦΩΤΟΒΟΛΤΑΪΚΑ,2009-12,2009-50,30,131,299,1304
2007-06-08 00:00:00,ΑΔ-01351,2009-12-15 00:00:00,2034-12-15 00:00:00,ΑΤΤΙΚΗΣ,ΑΤΤΙΚΗΣ,ΑΣΠΡΟΠΥΡΓΟΥ,1.039,ΦΩΤΟΒΟΛΤΑΪΚΑ,2009-12,2009-50,30,131,299,1304
2007-12-10 00:00:00,ΑΔ-01322,2009-12-15 00:00:00,2034-12-15 00:00:00,ΣΤΕΡΕΑΣ ΕΛΛΑΔΟΣ,ΒΟΙΩΤΙΑΣ,ΔΙΣΤΟΜΟΥ - ΑΡΑΧΟΒΑΣ - ΑΝΤΙΚΥΡΑΣ,3.74,ΑΙΟΛΙΚΑ ,2009-12,2009-50,24,105,299,1304
2007-06-11 00:00:00,ΑΔ-01318,2009-12-15 00:00:00,2034-12-15 00:00:00,ΑΝΑΤΟΛΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ ΚΑΙ ΘΡΑΚΗΣ,ΞΑΝΘΗΣ,ΤΟΠΕΙΡΟΥ,1.99,ΦΩΤΟΒΟΛΤΑΪΚΑ,2009-12,2009-50,30,131,299,1304
2007-06-11 00:00:00,ΑΔ-01323,2009-12-15 00:00:00,2034-12-15 00:00:00,ΠΕΛΟΠΟΝΝΗΣΟΥ,ΛΑΚΩΝΙΑΣ,ΕΥΡΩΤΑ,1.008,ΦΩΤΟΒΟΛΤΑΪΚΑ,2009-12,2009-50,30,131,299,1304
2007-06-11 00:00:00,ΑΔ-01326,2009-12-15 00:00:00,2034-12-15 00:00:00,ΔΥΤΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΚΟΖΑΝΗΣ,ΚΟΖΑΝΗΣ,6.0,ΦΩΤΟΒΟΛΤΑΪΚΑ,2009-12,2009-50,30,131,299,1304
2007-06-11 00:00:00,ΑΔ-01327,2009-12-15 00:00:00,2034-12-15 00:00:00,ΣΤΕΡΕΑΣ ΕΛΛΑΔΟΣ,ΒΟΙΩΤΙΑΣ,ΘΗΒΑΙΩΝ,2.9988,ΦΩΤΟΒΟΛΤΑΪΚΑ,2009-12,2009-50,30,131,299,1304
2007-06-11 00:00:00,ΑΔ-01332,2009-12-15 00:00:00,2034-12-15 00:00:00,ΠΕΛΟΠΟΝΝΗΣΟΥ,ΑΡΚΑΔΙΑΣ,ΝΟΤΙΑΣ ΚΥΝΟΥΡΙΑΣ,1.99,ΦΩΤΟΒΟΛΤΑΪΚΑ,2009-12,2009-50,30,131,299,1304
2007-06-08 00:00:00,ΑΔ-01333,2009-12-15 00:00:00,2034-12-15 00:00:00,ΑΤΤΙΚΗΣ,ΑΤΤΙΚΗΣ,ΑΣΠΡΟΠΥΡΓΟΥ,1.953,ΦΩΤΟΒΟΛΤΑΪΚΑ,2009-12,2009-50,30,131,299,1304
2007-06-07 00:00:00,ΑΔ-01334,2009-12-15 00:00:00,2034-12-15 00:00:00,ΑΝΑΤΟΛΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ ΚΑΙ ΘΡΑΚΗΣ,ΔΡΑΜΑΣ,ΠΡΟΣΟΤΣΑΝΗΣ,1.504,ΦΩΤΟΒΟΛΤΑΪΚΑ,2009-12,2009-50,30,131,299,1304
2007-06-08 00:00:00,ΑΔ-01335,2009-12-15 00:00:00,2034-12-15 00:00:00,ΠΕΛΟΠΟΝΝΗΣΟΥ,ΛΑΚΩΝΙΑΣ,ΕΥΡΩΤΑ,1.993,ΦΩΤΟΒΟΛΤΑΪΚΑ,2009-12,2009-50,30,131,299,1304
2007-06-11 00:00:00,ΑΔ-01317,2009-12-15 00:00:00,2034-12-15 00:00:00,ΔΥΤΙΚΗΣ ΕΛΛΑΔΟΣ,ΗΛΕΙΑΣ,ΑΡΧΑΙΑΣ ΟΛΥΜΠΙΑΣ,1.848,ΦΩΤΟΒΟΛΤΑΪΚΑ,2009-12,2009-50,30,131,299,1304
2007-06-11 00:00:00,ΑΔ-01337,2009-12-15 00:00:00,2034-12-15 00:00:00,ΣΤΕΡΕΑΣ ΕΛΛΑΔΟΣ,ΒΟΙΩΤΙΑΣ,ΟΡΧΟΜΕΝΟΥ,12.0,ΑΙΟΛΙΚΑ ,2009-12,2009-50,30,131,299,1304
2007-04-05 00:00:00,ΑΔ-01338,2009-12-15 00:00:00,2034-12-15 00:00:00,ΔΥΤΙΚΗΣ ΕΛΛΑΔΟΣ,ΗΛΕΙΑΣ,ΑΝΔΡΑΒΙΔΑΣ-ΚΥΛΛΗΝΗΣ,4.793,ΦΩΤΟΒΟΛΤΑΪΚΑ,2009-12,2009-50,32,140,299,1304
2007-06-11 00:00:00,ΑΔ-01339,2009-12-15 00:00:00,2034-12-15 00:00:00,ΠΕΛΟΠΟΝΝΗΣΟΥ,ΑΡΚΑΔΙΑΣ,ΤΡΙΠΟΛΗΣ,1.301,ΦΩΤΟΒΟΛΤΑΪΚΑ,2009-12,2009-50,30,131,299,1304
2007-06-11 00:00:00,ΑΔ-01340,2009-12-15 00:00:00,2034-12-15 00:00:00,ΠΕΛΟΠΟΝΝΗΣΟΥ,ΑΡΚΑΔΙΑΣ,ΝΟΤΙΑΣ ΚΥΝΟΥΡΙΑΣ,1.771,ΦΩΤΟΒΟΛΤΑΪΚΑ,2009-12,2009-50,30,131,299,1304
2007-04-10 00:00:00,ΑΔ-01341,2009-12-15 00:00:00,2034-12-15 00:00:00,ΔΥΤΙΚΗΣ ΕΛΛΑΔΟΣ,ΑΧΑΙΑΣ,ΕΡΥΜΑΝΘΟΥ,1.849,ΦΩΤΟΒΟΛΤΑΪΚΑ,2009-12,2009-50,32,140,299,1304
2007-06-11 00:00:00,ΑΔ-01336,2009-12-15 00:00:00,2034-12-15 00:00:00,ΠΕΛΟΠΟΝΝΗΣΟΥ,ΛΑΚΩΝΙΑΣ,ΣΠΑΡΤΗΣ,1.5224,ΦΩΤΟΒΟΛΤΑΪΚΑ,2009-12,2009-50,30,131,299,1304
2007-06-05 00:00:00,ΑΔ-01342,2009-12-15 00:00:00,2034-12-15 00:00:00,ΠΕΛΟΠΟΝΝΗΣΟΥ,ΑΡΚΑΔΙΑΣ,ΤΡΙΠΟΛΗΣ,1.99,ΦΩΤΟΒΟΛΤΑΪΚΑ,2009-12,2009-50,30,132,299,1304
2007-06-06 00:00:00,ΑΔ-01344,2009-12-15 00:00:00,2034-12-15 00:00:00,ΣΤΕΡΕΑΣ ΕΛΛΑΔΟΣ,ΒΟΙΩΤΙΑΣ,ΘΗΒΑΙΩΝ,1.2,ΦΩΤΟΒΟΛΤΑΪΚΑ,2009-12,2009-50,30,131,299,1304
2007-12-10 00:00:00,ΑΔ-01346,2009-12-15 00:00:00,2034-12-15 00:00:00,ΣΤΕΡΕΑΣ ΕΛΛΑΔΟΣ,ΒΟΙΩΤΙΑΣ,ΔΙΣΤΟΜΟΥ - ΑΡΑΧΟΒΑΣ - ΑΝΤΙΚΥΡΑΣ,2.55,ΑΙΟΛΙΚΑ ,2009-12,2009-50,24,105,299,1304
2008-08-08 00:00:00,ΑΔ-01347,2009-12-15 00:00:00,2034-12-15 00:00:00,ΔΥΤΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΦΛΩΡΙΝΑΣ - ΚΑΣΤΟΡΙΑΣ,ΠΡΕΣΠΩΝ - ΦΛΩΡΙΝΑΣ - ΚΑΣΤΟΡΙΑΣ,2.96,ΑΙΟΛΙΚΑ ,2009-12,2009-50,16,70,299,1304
2007-06-01 00:00:00,ΑΔ-01343,2009-12-15 00:00:00,2034-12-15 00:00:00,ΑΝΑΤΟΛΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ ΚΑΙ ΘΡΑΚΗΣ,ΞΑΝΘΗΣ,ΑΒΔΗΡΩΝ,1.99,ΦΩΤΟΒΟΛΤΑΪΚΑ,2009-12,2009-50,30,132,299,1304
2007-04-04 00:00:00,ΑΔ-01410,2009-12-22 00:00:00,2034-12-22 00:00:00,ΠΕΛΟΠΟΝΝΗΣΟΥ,ΑΡΓΟΛΙΔΑΣ,ΕΡΜΙΟΝΙΔΑΣ,1.971,ΦΩΤΟΒΟΛΤΑΪΚΑ,2009-12,2009-51,32,141,299,1304
2007-06-07 00:00:00,ΑΔ-01408,2009-12-22 00:00:00,2034-12-22 00:00:00,ΔΥΤΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΓΡΕΒΕΝΩΝ,ΓΡΕΒΕΝΩΝ,1.993,ΦΩΤΟΒΟΛΤΑΪΚΑ,2009-12,2009-51,30,132,299,1304
2007-06-08 00:00:00,ΑΔ-01407,2009-12-22 00:00:00,2034-12-22 00:00:00,ΠΕΛΟΠΟΝΝΗΣΟΥ,ΚΟΡΙΝΘΙΑΣ,ΚΟΡΙΝΘΙΩΝ,2.189,ΦΩΤΟΒΟΛΤΑΪΚΑ,2009-12,2009-51,30,132,299,1304
2006-12-21 00:00:00,ΑΔ-01404,2009-12-22 00:00:00,2034-12-22 00:00:00,ΠΕΛΟΠΟΝΝΗΣΟΥ,ΜΕΣΣΗΝΙΑΣ,ΤΡΙΦΥΛΙΑΣ,4.9,ΦΩΤΟΒΟΛΤΑΪΚΑ,2009-12,2009-51,36,156,299,1304
2007-06-11 00:00:00,ΑΔ-01401,2009-12-22 00:00:00,2034-12-22 00:00:00,ΠΕΛΟΠΟΝΝΗΣΟΥ,ΑΡΓΟΛΙΔΑΣ,ΑΡΓΟΥΣ-ΜΥΚΗΝΩΝ,1.967,ΦΩΤΟΒΟΛΤΑΪΚΑ,2009-12,2009-51,30,132,299,1304
2007-06-11 00:00:00,ΑΔ-01325,2009-12-22 00:00:00,2034-12-22 00:00:00,ΑΝΑΤΟΛΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ ΚΑΙ ΘΡΑΚΗΣ,ΞΑΝΘΗΣ,ΑΒΔΗΡΩΝ,1.91,ΦΩΤΟΒΟΛΤΑΪΚΑ,2009-12,2009-51,30,132,299,1304
2007-06-11 00:00:00,ΑΔ-01409,2009-12-22 00:00:00,2034-12-22 00:00:00,ΑΝΑΤΟΛΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ ΚΑΙ ΘΡΑΚΗΣ,ΞΑΝΘΗΣ,ΑΒΔΗΡΩΝ,1.99,ΦΩΤΟΒΟΛΤΑΪΚΑ,2009-12,2009-51,30,132,299,1304
2007-06-01 00:00:00,ΑΔ-01413,2009-12-28 00:00:00,2034-12-28 00:00:00,ΣΤΕΡΕΑΣ ΕΛΛΑΔΟΣ,ΒΟΙΩΤΙΑΣ,ΘΗΒΑΙΩΝ,1.458,ΦΩΤΟΒΟΛΤΑΪΚΑ,2009-12,2009-52,30,134,299,1304
2008-08-07 00:00:00,ΑΔ-01415,2010-01-13 00:00:00,2035-01-13 00:00:00,ΘΕΣΣΑΛΙΑΣ,ΛΑΡΙΣΑΣ,ΤΕΜΠΩΝ,1.25,ΒΙΟΜΑΖΑ,2010-01,2010-02,17,74,299,1304
2007-06-11 00:00:00,ΑΔ-01416,2010-01-13 00:00:00,2035-01-13 00:00:00,ΣΤΕΡΕΑΣ ΕΛΛΑΔΟΣ,ΒΟΙΩΤΙΑΣ,ΤΑΝΑΓΡΑΣ,4.49,ΦΩΤΟΒΟΛΤΑΪΚΑ,2010-01,2010-02,31,135,299,1304
2007-06-11 00:00:00,ΑΔ-01419,2010-01-13 00:00:00,2035-01-13 00:00:00,ΠΕΛΟΠΟΝΝΗΣΟΥ,ΑΡΚΑΔΙΑΣ,ΒΟΡΕΙΑΣ ΚΥΝΟΥΡΙΑΣ,1.971,ΦΩΤΟΒΟΛΤΑΪΚΑ,2010-01,2010-02,31,135,299,1304
2007-06-11 00:00:00,ΑΔ-01422,2010-01-13 00:00:00,2035-01-13 00:00:00,ΘΕΣΣΑΛΙΑΣ,ΛΑΡΙΣΑΣ,ΦΑΡΣΑΛΩΝ,1.998,ΦΩΤΟΒΟΛΤΑΪΚΑ,2010-01,2010-02,31,135,299,1304
2007-06-01 00:00:00,ΑΔ-01441,2010-01-26 00:00:00,2035-01-26 00:00:00,ΔΥΤΙΚΗΣ ΕΛΛΑΔΟΣ,ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑΣ,ΑΜΦΙΛΟΧΙΑΣ,1.97568,ΦΩΤΟΒΟΛΤΑΪΚΑ,2010-01,2010-04,31,138,299,1304
2007-06-11 00:00:00,ΑΔ-01440,2010-01-26 00:00:00,2035-01-26 00:00:00,ΔΥΤΙΚΗΣ ΕΛΛΑΔΟΣ,ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑΣ,ΑΚΤΙΟΥ-ΒΟΝΙΤΣΑΣ,1.986,ΦΩΤΟΒΟΛΤΑΪΚΑ,2010-01,2010-04,31,137,299,1304
2007-06-08 00:00:00,ΑΔ-01436,2010-01-26 00:00:00,2035-01-26 00:00:00,ΗΠΕΙΡΟΥ,ΑΡΤΑΣ,ΑΡΤΑΙΩΝ,1.5,ΦΩΤΟΒΟΛΤΑΪΚΑ,2010-01,2010-04,31,137,299,1304
2007-06-11 00:00:00,ΑΔ-01438,2010-01-26 00:00:00,2035-01-26 00:00:00,ΣΤΕΡΕΑΣ ΕΛΛΑΔΟΣ,ΦΘΙΩΤΙΔΑΣ,ΔΟΜΟΚΟΥ,1.69,ΦΩΤΟΒΟΛΤΑΪΚΑ,2010-01,2010-04,31,137,299,1304
2007-06-01 00:00:00,ΑΔ-01434,2010-01-26 00:00:00,2035-01-26 00:00:00,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΚΙΛΚΙΣ,ΚΙΛΚΙΣ,1.5,ΦΩΤΟΒΟΛΤΑΪΚΑ,2010-01,2010-04,31,138,299,1304
